UF;Ano;Mes;Chuva_mm
PA;2018;06;115.58
PA;2018;07;91.9
PA;2018;08;131.91
PA;2018;09;84.98
PA;2018;10;96.4
PA;2018;11;196.0
PA;2018;12;368.04
PA;2018;13;2915.08
PA;2019;01;372.78
PA;2019;02;414.57
PA;2019;03;508.83
PA;2019;04;483.38
PA;2019;05;309.63
PA;2019;06;242.17
PA;2019;07;112.46
PA;2019;08;86.46
PA;2019;09;86.33
PA;2019;10;98.54
PA;2019;11;108.92
PA;2019;12;225.52
PA;2019;13;3049.59
PA;2020;01;380.75
PA;2020;02;427.07
PA;2020;03;509.69
PA;2020;04;410.95
PA;2020;05;324.41
PA;2020;06;243.15
PA;2020;07;85.28
PA;2020;08;47.55
PA;2020;09;105.44
PA;2020;10;120.93
PA;2020;11;352.14
PA;2020;12;177.66
PA;2020;13;3185.02
PA;2021;01;343.95
PA;2021;02;389.43
PA;2021;03;392.03
PA;2021;04;337.76
PA;2021;05;364.05
PA;2021;06;200.26
PA;2021;07;208.54
PA;2021;08;187.04
PA;2021;09;222.27
PA;2021;10;147.95
PA;2021;11;255.37
PA;2021;12;196.31
PA;2021;13;3244.96
PA;2022;01;255.4
PA;2022;02;295.15
PA;2022;03;444.87
PA;2022;04;375.67
PA;2022;05;460.33
PA;2022;06;178.56
PA;2022;07;123.05
PA;2022;08;91.69
PA;2022;09;122.16
PA;2022;10;91.28
PA;2022;11;217.35
PA;2022;12;289.77
PA;2022;13;2945.28
PA;2023;01;306.3
PA;2023;02;352.97
PA;2023;03;408.81
PA;2023;04;235.79
PA;2023;05;304.92
PA;2023;06;205.06
PA;2023;07;58.61
PA;2023;08;35.66
PA;2023;09;33.34
PA;2023;10;63.16
PA;2023;11;69.15
PA;2023;12;187.17
PA;2023;13;2260.94
PA;2024;01;331.69
PA;2024;02;327.93
PA;2024;03;417.19
PA;2024;04;434.64
PA;2024;05;254.08
PA;2024;06;126.78
PA;2024;07;30.69
PA;2024;08;39.64
PA;2024;09;18.75
PA;2024;10;35.08
PA;2024;11;42.31
PA;2024;12;222.28
PA;2024;13;2281.06
PA;2025;01;253.82
PA;2025;02;256.62
PA;2025;03;318.62
PA;2025;04;241.5
PA;2025;05;151.3
PA;2025;06;305.81
PA;2025;07;221.27
PA;2025;08;76.53
PA;2025;09;40.64
PA;2025;10;84.94
PA;2025;11;147.18
PA;2025;12;129.95
PA;2025;13;2228.18
PB;2000;01;140.29
PB;2000;02;150.05
PB;2000;03;94.95
PB;2000;04;232.97
PB;2000;05;228.68
PB;2000;06;456.08
PB;2000;07;302.82
PB;2000;08;165.44
PB;2000;09;222.3
PB;2000;10;14.63
PB;2000;11;24.71
PB;2000;12;74.81
PB;2000;13;2107.73
PB;2001;01;26.88
PB;2001;02;26.34
PB;2001;03;102.37
PB;2001;04;225.5
PB;2001;05;33.66
PB;2001;06;191.87
PB;2001;07;121.06
PB;2001;08;93.2
PB;2001;09;38.78
PB;2001;10;31.19
PB;2001;11;19.9
PB;2001;12;40.84
PB;2001;13;951.59
PB;2002;01;127.41
PB;2002;02;63.66
PB;2002;03;173.39
PB;2002;04;93.07
PB;2002;05;145.21
PB;2002;06;257.69
PB;2002;07;169.63
PB;2002;08;104.2
PB;2002;09;9.12
PB;2002;10;30.68
PB;2002;11;43.47
PB;2002;12;12.3
PB;2002;13;1229.83
PB;2003;01;71.34
PB;2003;02;222.14
PB;2003;03;296.0
PB;2003;04;125.25
PB;2003;05;112.83
PB;2003;06;267.41
PB;2003;07;119.18
PB;2003;08;87.26
PB;2003;09;34.58
PB;2003;10;31.8
PB;2003;11;11.37
PB;2003;12;33.78
PB;2003;13;1412.94
PB;2004;01;342.61
PB;2004;02;136.13
PB;2004;03;119.3
PB;2004;04;111.71
PB;2004;05;202.37
PB;2004;06;259.79
PB;2004;07;247.99
PB;2004;08;55.43
PB;2004;09;29.29
PB;2004;10;16.84
PB;2004;11;14.58
PB;2004;12;6.93
PB;2004;13;1542.97
PB;2005;01;27.94
PB;2005;02;44.49
PB;2005;03;96.19
PB;2005;04;32.04
PB;2005;05;340.92
PB;2005;06;457.61
PB;2005;07;83.56
PB;2005;08;166.78
PB;2005;09;34.11
PB;2005;10;59.31
PB;2005;11;1.83
PB;2005;12;34.73
PB;2005;13;1379.51
PB;2006;01;15.62
PB;2006;02;25.86
PB;2006;03;159.4
PB;2006;04;244.12
PB;2006;05;89.95
PB;2006;06;193.94
PB;2006;07;106.93
PB;2006;08;139.99
PB;2006;09;41.91
PB;2006;10;31.02
PB;2006;11;38.88
PB;2006;12;33.12
PB;2006;13;1120.74
PB;2007;01;54.27
PB;2007;02;132.99
PB;2007;03;115.95
PB;2007;04;211.11
PB;2007;05;178.14
PB;2007;06;385.78
PB;2007;07;124.96
PB;2007;08;168.47
PB;2007;09;73.95
PB;2007;10;23.45
PB;2007;11;30.46
PB;2007;12;19.34
PB;2007;13;1518.87
PB;2008;01;73.88
PB;2008;02;14.14
PB;2008;03;200.4
PB;2008;04;235.13
PB;2008;05;215.69
PB;2008;06;230.4
PB;2008;07;143.42
PB;2008;08;173.27
PB;2008;09;46.74
PB;2008;10;27.85
PB;2008;11;8.83
PB;2008;12;32.14
PB;2008;13;1401.89
PB;2009;01;75.26
PB;2009;02;235.12
PB;2009;03;100.35
PB;2009;04;278.03
PB;2009;05;247.84
PB;2009;06;251.9
PB;2009;07;264.33
PB;2009;08;154.69
PB;2009;09;59.04
PB;2009;10;4.89
PB;2009;11;28.09
PB;2009;12;22.04
PB;2009;13;1721.58
PB;2010;01;103.1
PB;2010;02;56.1
PB;2010;03;44.89
PB;2010;04;138.5
PB;2010;05;119.09
PB;2010;06;202.3
PB;2010;07;146.41
PB;2010;08;123.67
PB;2010;09;76.74
PB;2010;10;20.01
PB;2010;11;6.02
PB;2010;12;44.73
PB;2010;13;1081.56
PB;2011;01;187.3
PB;2011;02;160.98
PB;2011;03;86.3
PB;2011;04;343.62
PB;2011;05;350.79
PB;2011;06;217.72
PB;2011;07;323.03
PB;2011;08;135.31
PB;2011;09;22.13
PB;2011;10;13.98
PB;2011;11;33.23
PB;2011;12;23.07
PB;2011;13;1897.46
PB;2012;01;134.65
PB;2012;02;112.66
PB;2012;03;50.24
PB;2012;04;25.6
PB;2012;05;116.98
PB;2012;06;274.99
PB;2012;07;191.15
PB;2012;08;42.17
PB;2012;09;14.11
PB;2012;10;23.71
PB;2012;11;1.51
PB;2012;12;5.93
PB;2012;13;993.7
PB;2013;01;36.58
PB;2013;02;50.18
PB;2013;03;34.51
PB;2013;04;180.31
PB;2013;05;120.73
PB;2013;06;248.84
PB;2013;07;293.4
PB;2013;08;149.42
PB;2013;09;154.37
PB;2013;10;29.62
PB;2013;11;32.85
PB;2013;12;26.63
PB;2013;13;1357.44
PB;2014;01;72.74
PB;2014;02;104.86
PB;2014;03;128.11
PB;2014;04;80.87
PB;2014;05;175.65
PB;2014;06;214.34
PB;2014;07;123.31
PB;2014;08;48.76
PB;2014;09;110.58
PB;2014;10;46.56
PB;2014;11;24.33
PB;2014;12;21.48
PB;2014;13;1151.59
PB;2015;01;26.84
PB;2015;02;37.13
PB;2015;03;130.24
PB;2015;04;47.28
PB;2015;05;60.55
PB;2015;06;158.83
PB;2015;07;168.51
PB;2015;08;41.53
PB;2015;09;12.76
PB;2015;10;10.83
PB;2015;11;3.31
PB;2015;12;89.35
PB;2015;13;787.16
PB;2016;01;119.12
PB;2016;02;77.51
PB;2016;03;100.75
PB;2016;04;189.92
PB;2016;05;246.89
PB;2016;06;114.46
PB;2016;07;47.9
PB;2016;08;30.63
PB;2016;09;19.15
PB;2016;10;14.0
PB;2016;11;7.38
PB;2016;12;62.01
PB;2016;13;1029.72
PB;2017;01;41.9
PB;2017;02;50.04
PB;2017;03;107.13
PB;2017;04;167.52
PB;2017;05;228.43
PB;2017;06;208.05
PB;2017;07;272.71
PB;2017;08;50.55
PB;2017;09;53.38
PB;2017;10;39.94
PB;2017;11;12.3
PB;2017;12;16.73
PB;2017;13;1248.68
PB;2018;01;74.54
PB;2018;02;148.41
PB;2018;03;130.2
PB;2018;04;306.94
PB;2018;05;156.67
PB;2018;06;73.06
PB;2018;07;118.97
PB;2018;08;42.14
PB;2018;09;34.14
PB;2018;10;6.9
PB;2018;11;16.36
PB;2018;12;31.94
PB;2018;13;1140.27
PB;2019;01;60.13
PB;2019;02;123.11
PB;2019;03;206.52
PB;2019;04;168.28
PB;2019;05;104.03
PB;2019;06;221.16
PB;2019;07;162.84
PB;2019;08;54.17
PB;2019;09;39.15
PB;2019;10;22.0
PB;2019;11;4.04
PB;2019;12;17.18
PB;2019;13;1182.61
PB;2020;01;38.76
PB;2020;02;91.4
PB;2020;03;159.89
PB;2020;04;169.44
PB;2020;05;216.93
PB;2020;06;230.45
PB;2020;07;171.05
PB;2020;08;40.02
PB;2020;09;23.33
PB;2020;10;25.41
PB;2020;11;26.3
PB;2020;12;21.25
PB;2020;13;1214.23
PB;2021;01;28.06
PB;2021;02;99.2
PB;2021;03;90.55
PB;2021;04;123.02
PB;2021;05;199.41
PB;2021;06;64.44
PB;2021;07;80.0
PB;2021;08;116.1
PB;2021;09;25.05
PB;2021;10;22.06
PB;2021;11;12.75
PB;2021;12;32.01
PB;2021;13;892.65
PB;2022;01;78.12
PB;2022;02;19.84
PB;2022;03;147.76
PB;2022;04;97.65
PB;2022;05;320.65
PB;2022;06;249.45
PB;2022;07;245.93
PB;2022;08;106.0
PB;2022;09;41.85
PB;2022;10;23.21
PB;2022;11;43.59
PB;2022;12;37.2
PB;2022;13;1411.25
PB;2023;01;58.92
PB;2023;02;59.73
PB;2023;03;100.28
PB;2023;04;146.49
PB;2023;05;130.21
PB;2023;06;263.66
PB;2023;07;137.08
PB;2023;08;89.23
PB;2023;09;80.38
PB;2023;10;13.51
PB;2023;11;29.69
PB;2023;12;58.19
PB;2023;13;1167.37
PB;2024;01;58.88
PB;2024;02;119.27
PB;2024;03;136.62
PB;2024;04;167.94
PB;2024;05;124.08
PB;2024;06;166.85
PB;2024;07;113.43
PB;2024;08;30.05
PB;2024;09;25.19
PB;2024;10;12.58
PB;2024;11;5.81
PB;2024;12;37.04
PB;2024;13;997.74
PB;2025;01;91.57
PB;2025;02;126.23
PB;2025;03;87.21
PB;2025;04;52.25
PB;2025;05;164.92
PB;2025;06;144.93
PB;2025;07;144.58
PB;2025;08;139.51
PB;2025;09;43.21
PB;2025;10;30.31
PB;2025;11;6.68
PB;2025;12;10.15
PB;2025;13;1041.55
PR;2000;01;206.04
PR;2000;02;198.63
PR;2000;03;117.79
PR;2000;04;17.57
PR;2000;05;23.96
PR;2000;06;118.68
PR;2000;07;60.92
PR;2000;08;90.02
PR;2000;09;196.91
PR;2000;10;160.21
PR;2000;11;144.35
PR;2000;12;161.04
PR;2000;13;1496.12
PR;2001;01;251.9
PR;2001;02;315.11
PR;2001;03;192.84
PR;2001;04;109.18
PR;2001;05;166.65
PR;2001;06;139.56
PR;2001;07;183.71
PR;2001;08;65.73
PR;2001;09;170.99
PR;2001;10;160.44
PR;2001;11;159.34
PR;2001;12;136.08
PR;2001;13;2051.53
PR;2002;01;285.43
PR;2002;02;150.07
PR;2002;03;132.05
PR;2002;04;106.85
PR;2002;05;126.07
PR;2002;06;41.35
PR;2002;07;59.41
PR;2002;08;90.78
PR;2002;09;167.23
PR;2002;10;134.58
PR;2002;11;178.38
PR;2002;12;255.46
PR;2002;13;1727.66
PR;2003;01;242.55
PR;2003;02;184.13
PR;2003;03;154.67
PR;2003;04;84.95
PR;2003;05;36.73
PR;2003;06;87.12
PR;2003;07;120.98
PR;2003;08;28.38
PR;2003;09;142.11
PR;2003;10;112.39
PR;2003;11;138.64
PR;2003;12;228.05
PR;2003;13;1560.7
PR;2004;01;199.27
PR;2004;02;133.69
PR;2004;03;144.27
PR;2004;04;153.43
PR;2004;05;165.6
PR;2004;06;67.7
PR;2004;07;134.8
PR;2004;08;25.21
PR;2004;09;89.61
PR;2004;10;179.85
PR;2004;11;129.42
PR;2004;12;189.91
PR;2004;13;1612.76
PR;2005;01;212.52
PR;2005;02;78.46
PR;2005;03;88.56
PR;2005;04;146.07
PR;2005;05;120.28
PR;2005;06;87.35
PR;2005;07;100.55
PR;2005;08;153.08
PR;2005;09;242.57
PR;2005;10;200.91
PR;2005;11;111.24
PR;2005;12;119.65
PR;2005;13;1661.24
PR;2006;01;142.47
PR;2006;02;134.09
PR;2006;03;145.97
PR;2006;04;30.09
PR;2006;05;20.32
PR;2006;06;36.1
PR;2006;07;55.81
PR;2006;08;62.47
PR;2006;09;164.98
PR;2006;10;92.1
PR;2006;11;213.85
PR;2006;12;137.93
PR;2006;13;1236.18
PR;2007;01;240.03
PR;2007;02;190.0
PR;2007;03;120.6
PR;2007;04;110.86
PR;2007;05;183.19
PR;2007;06;28.78
PR;2007;07;124.76
PR;2007;08;28.66
PR;2007;09;79.43
PR;2007;10;121.71
PR;2007;11;144.66
PR;2007;12;213.87
PR;2007;13;1586.55
PR;2008;01;285.84
PR;2008;02;201.89
PR;2008;03;152.43
PR;2008;04;151.36
PR;2008;05;73.32
PR;2008;06;106.54
PR;2008;07;34.57
PR;2008;08;118.79
PR;2008;09;63.86
PR;2008;10;214.96
PR;2008;11;172.58
PR;2008;12;97.02
PR;2008;13;1673.16
PR;2009;01;232.39
PR;2009;02;172.63
PR;2009;03;111.15
PR;2009;04;66.75
PR;2009;05;75.56
PR;2009;06;78.01
PR;2009;07;281.24
PR;2009;08;101.06
PR;2009;09;349.04
PR;2009;10;166.17
PR;2009;11;205.45
PR;2009;12;223.0
PR;2009;13;2062.45
PR;2010;01;381.1
PR;2010;02;202.58
PR;2010;03;236.28
PR;2010;04;205.07
PR;2010;05;94.12
PR;2010;06;99.69
PR;2010;07;96.22
PR;2010;08;47.63
PR;2010;09;65.04
PR;2010;10;153.3
PR;2010;11;117.39
PR;2010;12;236.15
PR;2010;13;1934.57
PR;2011;01;268.57
PR;2011;02;250.14
PR;2011;03;159.74
PR;2011;04;103.52
PR;2011;05;25.2
PR;2011;06;104.18
PR;2011;07;153.09
PR;2011;08;182.6
PR;2011;09;72.22
PR;2011;10;154.79
PR;2011;11;88.38
PR;2011;12;133.92
PR;2011;13;1696.35
PR;2012;01;159.52
PR;2012;02;149.66
PR;2012;03;41.0
PR;2012;04;131.28
PR;2012;05;72.15
PR;2012;06;149.08
PR;2012;07;92.48
PR;2012;08;15.15
PR;2012;09;54.24
PR;2012;10;112.68
PR;2012;11;79.18
PR;2012;12;224.72
PR;2012;13;1281.14
PR;2013;01;94.75
PR;2013;02;207.9
PR;2013;03;153.81
PR;2013;04;62.56
PR;2013;05;76.76
PR;2013;06;276.87
PR;2013;07;121.9
PR;2013;08;49.98
PR;2013;09;149.94
PR;2013;10;91.56
PR;2013;11;98.44
PR;2013;12;77.21
PR;2013;13;1461.68
PR;2014;01;173.57
PR;2014;02;133.52
PR;2014;03;170.56
PR;2014;04;92.43
PR;2014;05;77.4
PR;2014;06;155.12
PR;2014;07;36.33
PR;2014;08;64.38
PR;2014;09;148.37
PR;2014;10;44.65
PR;2014;11;154.95
PR;2014;12;191.2
PR;2014;13;1442.48
PR;2015;01;147.06
PR;2015;02;305.79
PR;2015;03;212.89
PR;2015;04;77.92
PR;2015;05;111.43
PR;2015;06;66.43
PR;2015;07;133.93
PR;2015;08;27.94
PR;2015;09;125.18
PR;2015;10;192.92
PR;2015;11;212.92
PR;2015;12;235.64
PR;2015;13;1850.05
PR;2016;01;178.79
PR;2016;02;302.46
PR;2016;03;124.54
PR;2016;04;90.73
PR;2016;05;144.55
PR;2016;06;113.8
PR;2016;07;92.3
PR;2016;08;144.55
PR;2016;09;46.56
PR;2016;10;149.86
PR;2016;11;104.55
PR;2016;12;142.29
PR;2016;13;1634.98
PR;2017;01;286.34
PR;2017;02;154.98
PR;2017;03;168.56
PR;2017;04;104.97
PR;2017;05;170.88
PR;2017;06;127.59
PR;2017;07;11.57
PR;2017;08;88.68
PR;2017;09;56.99
PR;2017;10;219.66
PR;2017;11;128.85
PR;2017;12;227.05
PR;2017;13;1746.12
PR;2018;01;292.63
PR;2018;02;159.82
PR;2018;03;245.25
PR;2018;04;45.04
PR;2018;05;45.78
PR;2018;06;86.06
PR;2018;07;16.11
PR;2018;08;46.88
PR;2018;09;80.45
PR;2018;10;271.09
PR;2018;11;102.31
PR;2018;12;125.22
PR;2018;13;1516.64
PR;2019;01;196.71
PR;2019;02;230.32
PR;2019;03;137.81
PR;2019;04;135.44
PR;2019;05;253.95
PR;2019;06;79.77
PR;2019;07;30.06
PR;2019;08;49.29
PR;2019;09;131.9
PR;2019;10;92.28
PR;2019;11;171.05
PR;2019;12;72.76
PR;2019;13;1581.34
PR;2020;01;141.26
PR;2020;02;178.48
PR;2020;03;60.82
PR;2020;04;38.39
PR;2020;05;35.45
PR;2020;06;195.29
PR;2020;07;59.08
PR;2020;08;149.15
PR;2020;09;37.64
PR;2020;10;96.6
PR;2020;11;106.82
PR;2020;12;192.31
PR;2020;13;1291.29
PR;2021;01;203.93
PR;2021;02;148.99
PR;2021;03;145.43
PR;2021;04;47.92
PR;2021;05;88.5
PR;2021;06;109.84
PR;2021;07;28.21
PR;2021;08;98.47
PR;2021;09;81.36
PR;2021;10;231.4
PR;2021;11;93.58
PR;2021;12;153.34
PR;2021;13;1430.97
PR;2022;01;223.56
PR;2022;02;75.78
PR;2022;03;190.71
PR;2022;04;111.91
PR;2022;05;105.55
PR;2022;06;124.33
PR;2022;07;32.61
PR;2022;08;172.12
PR;2022;09;202.81
PR;2022;10;179.61
PR;2022;11;236.78
PR;2022;12;172.32
PR;2022;13;1828.09
PR;2023;01;142.08
PR;2023;02;154.32
PR;2023;03;171.84
PR;2023;04;109.05
PR;2023;05;24.65
PR;2023;06;90.04
PR;2023;07;111.56
PR;2023;08;110.46
PR;2023;09;75.27
PR;2023;10;444.24
PR;2023;11;150.11
PR;2023;12;97.97
PR;2023;13;1681.59
PR;2024;01;172.07
PR;2024;02;142.02
PR;2024;03;83.0
PR;2024;04;145.19
PR;2024;05;100.65
PR;2024;06;90.31
PR;2024;07;126.51
PR;2024;08;40.66
PR;2024;09;88.78
PR;2024;10;111.63
PR;2024;11;97.26
PR;2024;12;227.03
PR;2024;13;1425.11
PR;2025;01;168.73
PR;2025;02;149.4
PR;2025;03;67.26
PR;2025;04;64.56
PR;2025;05;52.69
PR;2025;06;139.61
PR;2025;07;28.8
PR;2025;08;54.13
PR;2025;09;69.32
PR;2025;10;142.1
PR;2025;11;110.83
PR;2025;12;88.21
PR;2025;13;1135.64
PE;2000;01;126.99
PE;2000;02;104.64
PE;2000;03;77.24
PE;2000;04;228.35
PE;2000;05;196.86
PE;2000;06;467.5
PE;2000;07;407.82
PE;2000;08;254.24
PE;2000;09;254.64
PE;2000;10;44.79
PE;2000;11;29.41
PE;2000;12;113.98
PE;2000;13;2306.46
PE;2001;01;37.15
PE;2001;02;27.3
PE;2001;03;101.1
PE;2001;04;166.66
PE;2001;05;35.01
PE;2001;06;292.28
PE;2001;07;177.68
PE;2001;08;116.03
PE;2001;09;38.18
PE;2001;10;75.1
PE;2001;11;21.38
PE;2001;12;45.21
PE;2001;13;1133.08
PE;2002;01;164.11
PE;2002;02;97.62
PE;2002;03;198.18
PE;2002;04;91.11
PE;2002;05;187.55
PE;2002;06;337.54
PE;2002;07;169.73
PE;2002;08;90.98
PE;2002;09;21.9
PE;2002;10;28.04
PE;2002;11;49.95
PE;2002;12;13.53
PE;2002;13;1450.24
PE;2003;01;50.02
PE;2003;02;129.36
PE;2003;03;227.69
PE;2003;04;117.11
PE;2003;05;133.13
PE;2003;06;271.91
PE;2003;07;138.38
PE;2003;08;94.37
PE;2003;09;65.92
PE;2003;10;37.09
PE;2003;11;15.11
PE;2003;12;31.08
PE;2003;13;1311.17
PE;2004;01;255.98
PE;2004;02;155.84
PE;2004;03;108.98
PE;2004;04;175.08
PE;2004;05;212.68
PE;2004;06;346.27
PE;2004;07;258.86
PE;2004;08;94.0
PE;2004;09;63.12
PE;2004;10;17.83
PE;2004;11;11.92
PE;2004;12;10.01
PE;2004;13;1710.57
PE;2005;01;21.94
PE;2005;02;55.69
PE;2005;03;57.9
PE;2005;04;53.74
PE;2005;05;322.68
PE;2005;06;423.27
PE;2005;07;103.93
PE;2005;08;192.63
PE;2005;09;115.19
PE;2005;10;30.25
PE;2005;11;8.49
PE;2005;12;59.97
PE;2005;13;1445.68
PE;2006;01;22.2
PE;2006;02;35.59
PE;2006;03;106.49
PE;2006;04;218.25
PE;2006;05;202.8
PE;2006;06;292.43
PE;2006;07;142.93
PE;2006;08;139.39
PE;2006;09;100.15
PE;2006;10;89.49
PE;2006;11;41.7
PE;2006;12;42.39
PE;2006;13;1433.81
PE;2007;01;67.49
PE;2007;02;157.68
PE;2007;03;137.48
PE;2007;04;244.4
PE;2007;05;173.16
PE;2007;06;311.12
PE;2007;07;177.2
PE;2007;08;148.92
PE;2007;09;93.39
PE;2007;10;20.81
PE;2007;11;21.2
PE;2007;12;30.79
PE;2007;13;1583.64
PE;2008;01;80.42
PE;2008;02;17.66
PE;2008;03;285.82
PE;2008;04;187.83
PE;2008;05;270.72
PE;2008;06;275.92
PE;2008;07;229.63
PE;2008;08;213.88
PE;2008;09;46.57
PE;2008;10;29.61
PE;2008;11;11.82
PE;2008;12;26.74
PE;2008;13;1676.62
PE;2009;01;87.58
PE;2009;02;243.18
PE;2009;03;90.75
PE;2009;04;213.65
PE;2009;05;318.81
PE;2009;06;215.9
PE;2009;07;272.81
PE;2009;08;210.25
PE;2009;09;55.61
PE;2009;10;9.31
PE;2009;11;23.66
PE;2009;12;29.61
PE;2009;13;1771.12
PE;2010;01;122.32
PE;2010;02;66.34
PE;2010;03;74.35
PE;2010;04;173.72
PE;2010;05;90.96
PE;2010;06;364.19
PE;2010;07;155.21
PE;2010;08;136.13
PE;2010;09;60.08
PE;2010;10;33.03
PE;2010;11;6.31
PE;2010;12;51.47
PE;2010;13;1334.11
PE;2011;01;121.73
PE;2011;02;137.14
PE;2011;03;86.8
PE;2011;04;388.45
PE;2011;05;402.91
PE;2011;06;205.35
PE;2011;07;384.65
PE;2011;08;119.99
PE;2011;09;24.63
PE;2011;10;20.37
PE;2011;11;43.47
PE;2011;12;20.02
PE;2011;13;1955.51
PE;2012;01;123.04
PE;2012;02;106.04
PE;2012;03;50.87
PE;2012;04;24.83
PE;2012;05;116.35
PE;2012;06;218.96
PE;2012;07;188.87
PE;2012;08;78.9
PE;2012;09;11.95
PE;2012;10;33.46
PE;2012;11;7.91
PE;2012;12;15.11
PE;2012;13;976.29
PE;2013;01;58.39
PE;2013;02;29.17
PE;2013;03;43.74
PE;2013;04;158.55
PE;2013;05;157.23
PE;2013;06;243.36
PE;2013;07;282.31
PE;2013;08;117.6
PE;2013;09;99.91
PE;2013;10;51.3
PE;2013;11;52.76
PE;2013;12;54.45
PE;2013;13;1348.77
PE;2014;01;55.19
PE;2014;02;119.57
PE;2014;03;121.74
PE;2014;04;130.57
PE;2014;05;203.02
PE;2014;06;176.78
PE;2014;07;160.54
PE;2014;08;94.49
PE;2014;09;119.88
PE;2014;10;96.91
PE;2014;11;38.46
PE;2014;12;34.16
PE;2014;13;1351.31
PE;2015;01;32.02
PE;2015;02;64.42
PE;2015;03;138.12
PE;2015;04;51.13
PE;2015;05;115.22
PE;2015;06;231.11
PE;2015;07;259.02
PE;2015;08;83.12
PE;2015;09;18.35
PE;2015;10;19.49
PE;2015;11;6.57
PE;2015;12;117.43
PE;2015;13;1136.0
PE;2016;01;140.59
PE;2016;02;84.15
PE;2016;03;113.88
PE;2016;04;177.6
PE;2016;05;273.91
PE;2016;06;133.99
PE;2016;07;80.15
PE;2016;08;46.45
PE;2016;09;25.56
PE;2016;10;18.89
PE;2016;11;15.1
PE;2016;12;56.32
PE;2016;13;1166.59
PE;2017;01;28.66
PE;2017;02;38.97
PE;2017;03;98.96
PE;2017;04;170.36
PE;2017;05;310.86
PE;2017;06;318.86
PE;2017;07;400.14
PE;2017;08;88.28
PE;2017;09;76.83
PE;2017;10;41.65
PE;2017;11;29.4
PE;2017;12;32.3
PE;2017;13;1635.27
PE;2018;01;86.85
PE;2018;02;101.67
PE;2018;03;89.53
PE;2018;04;364.5
PE;2018;05;171.1
PE;2018;06;88.83
PE;2018;07;141.61
PE;2018;08;49.52
PE;2018;09;40.51
PE;2018;10;11.26
PE;2018;11;35.97
PE;2018;12;44.36
PE;2018;13;1225.71
PE;2019;01;88.2
PE;2019;02;112.0
PE;2019;03;208.84
PE;2019;04;148.84
PE;2019;05;156.18
PE;2019;06;220.95
PE;2019;07;231.1
PE;2019;08;113.47
PE;2019;09;54.12
PE;2019;10;28.78
PE;2019;11;6.28
PE;2019;12;22.11
PE;2019;13;1390.87
PE;2020;01;57.17
PE;2020;02;109.67
PE;2020;03;138.3
PE;2020;04;151.61
PE;2020;05;213.78
PE;2020;06;256.43
PE;2020;07;156.0
PE;2020;08;70.65
PE;2020;09;36.26
PE;2020;10;22.56
PE;2020;11;30.25
PE;2020;12;32.83
PE;2020;13;1275.51
PE;2021;01;41.57
PE;2021;02;45.64
PE;2021;03;75.36
PE;2021;04;133.85
PE;2021;05;224.53
PE;2021;06;172.15
PE;2021;07;109.26
PE;2021;08;153.29
PE;2021;09;44.89
PE;2021;10;32.79
PE;2021;11;25.26
PE;2021;12;69.49
PE;2021;13;1128.08
PE;2022;01;99.32
PE;2022;02;29.45
PE;2022;03;162.13
PE;2022;04;97.78
PE;2022;05;496.52
PE;2022;06;372.38
PE;2022;07;215.27
PE;2022;08;153.08
PE;2022;09;52.02
PE;2022;10;32.16
PE;2022;11;84.51
PE;2022;12;46.45
PE;2022;13;1841.07
PE;2023;01;58.83
PE;2023;02;88.0
PE;2023;03;150.23
PE;2023;04;153.18
PE;2023;05;146.89
PE;2023;06;289.45
PE;2023;07;189.06
PE;2023;08;94.4
PE;2023;09;93.56
PE;2023;10;22.94
PE;2023;11;24.03
PE;2023;12;78.77
PE;2023;13;1389.34
PE;2024;01;41.1
PE;2024;02;108.48
PE;2024;03;138.26
PE;2024;04;194.24
PE;2024;05;159.62
PE;2024;06;199.29
PE;2024;07;143.88
PE;2024;08;37.97
PE;2024;09;30.62
PE;2024;10;13.37
PE;2024;11;12.3
PE;2024;12;25.24
PE;2024;13;1104.37
PE;2025;01;102.64
PE;2025;02;124.97
PE;2025;03;83.38
PE;2025;04;52.2
PE;2025;05;207.58
PE;2025;06;185.79
PE;2025;07;148.16
PE;2025;08;152.0
PE;2025;09;56.61
PE;2025;10;28.2
PE;2025;11;9.96
PE;2025;12;15.24
PE;2025;13;1166.73
PI;2000;01;161.71
PI;2000;02;322.0
PI;2000;03;310.99
PI;2000;04;278.85
PI;2000;05;77.21
PI;2000;06;37.77
PI;2000;07;56.99
PI;2000;08;37.67
PI;2000;09;27.81
PI;2000;10;13.08
PI;2000;11;39.67
PI;2000;12;106.29
PI;2000;13;1470.04
PI;2001;01;232.23
PI;2001;02;245.87
PI;2001;03;229.5
PI;2001;04;223.1
PI;2001;05;62.13
PI;2001;06;60.78
PI;2001;07;9.38
PI;2001;08;4.96
PI;2001;09;8.12
PI;2001;10;13.95
PI;2001;11;77.4
PI;2001;12;73.86
PI;2001;13;1241.28
PI;2002;01;316.03
PI;2002;02;93.53
PI;2002;03;314.22
PI;2002;04;231.65
PI;2002;05;73.14
PI;2002;06;28.5
PI;2002;07;13.66
PI;2002;08;0.62
PI;2002;09;20.93
PI;2002;10;11.59
PI;2002;11;21.26
PI;2002;12;124.52
PI;2002;13;1249.65
PI;2003;01;139.16
PI;2003;02;293.62
PI;2003;03;279.32
PI;2003;04;237.71
PI;2003;05;103.02
PI;2003;06;71.14
